Stations: Seattle Duwamish Vly,
QMUs: Pm2.5 Nephelometer | Barometric Pressure | Light Scatter eco_9003_2 | Nitric Oxide (NO_CAPS) | Nitrogen Dioxide (NO2_CAPS) | NItrogen Oxides (NOx_CAPS) | Pm10 MetOne Bam | Pm2.5 Black Carbon_633 | Pm2.5 MetOne Bam | Pm2.5 Partisol  (daily) | Pm2.5 Partisol  (daily) collocated | Pm2.5 uv Absorbance_633 | Temperature | Visual Range | Wind Direction Sonic | Wind Speed Sonic,
Aggregates: 1-Hour Average,
Query Start Date: 4/28/2026 ,
Query End Date: 5/13/2026,
File Creation Date: 5/13/2026,
NOTE: PSCAA developed aggregates in 2017 using standards applicable at that time,,

Observation Time,Seattle Duwamish Vly - Pm25Neph - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - AmbPres - kPa - 1Hr Avg,Seattle Duwamish Vly - LightScatEc2 - bscat10 e-4 - 1Hr Avg,Seattle Duwamish Vly - NO_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NO2_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NOx_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - Pm10MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25bc - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25uv - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Temp - degF - 1Hr Avg,Seattle Duwamish Vly - VisualRange - miles - 1Hr Avg,Seattle Duwamish Vly - WD Sonic - deg(frm N) - 1Hr Avg,Seattle Duwamish Vly - WS Sonic - mph - 1Hr Avg
5/4/2026 4:00:00 AM,11.9000000000,1010.0000000000,0.4230000000,19.7160000000,26.2000000000,46.0140000000,39.9000000000,1.5190000000,13.1000000000,1.8180000000,56.0000000000,43.0000000000,260.0000000000,0.8000000000
5/4/2026 5:00:00 AM,14.7000000000,1010.0000000000,0.5220000000,38.3220000000,26.0000000000,64.3560000000,50.6000000000,2.0350000000,20.8000000000,2.4350000000,56.0000000000,37.0000000000,259.0000000000,0.8000000000
5/4/2026 6:00:00 AM,15.5000000000,1011.0000000000,0.5510000000,44.6210000000,24.2000000000,68.8710000000,41.4000000000,2.2870000000,17.0000000000,2.8300000000,61.0000000000,35.0000000000,150.0000000000,2.0000000000
5/4/2026 7:00:00 AM,17.0000000000,1011.0000000000,0.6030000000,37.0240000000,25.1000000000,62.1870000000,51.1000000000,2.1280000000,18.9000000000,2.7110000000,67.0000000000,33.0000000000,148.0000000000,1.8000000000
5/4/2026 8:00:00 AM,14.9000000000,1011.0000000000,0.5300000000,61.2810000000,31.3000000000,92.6670000000,67.2000000000,3.4480000000,18.9000000000,4.0750000000,71.0000000000,36.0000000000,297.0000000000,2.1000000000
5/4/2026 9:00:00 AM,14.0000000000,1011.0000000000,0.4970000000,49.5680000000,32.8000000000,82.4570000000,56.9000000000,3.2870000000,18.2000000000,3.7090000000,75.0000000000,42.0000000000,330.0000000000,2.9000000000
5/4/2026 10:00:00 AM,,1011.0000000000,,7.4990000000,10.0000000000,17.5010000000,25.0000000000,1.0410000000,9.5000000000,1.2170000000,76.0000000000,,216.0000000000,4.0000000000
5/4/2026 11:00:00 AM,,1011.0000000000,,1.4390000000,3.4000000000,4.9050000000,26.8000000000,0.5650000000,8.1000000000,0.6360000000,77.0000000000,,207.0000000000,5.5000000000
5/4/2026 12:00:00 PM,7.6000000000,1011.0000000000,0.2690000000,1.0070000000,2.9000000000,3.9310000000,20.7000000000,0.5500000000,7.1000000000,0.5870000000,78.0000000000,60.0000000000,208.0000000000,5.5000000000
5/4/2026 1:00:00 PM,6.6000000000,1010.0000000000,0.2340000000,1.0810000000,3.6000000000,4.6840000000,14.7000000000,0.5370000000,7.1000000000,0.5800000000,80.0000000000,65.0000000000,213.0000000000,4.4000000000
5/4/2026 2:00:00 PM,6.2000000000,1010.0000000000,0.2180000000,0.9600000000,2.6000000000,3.5750000000,12.2000000000,0.3670000000,5.6000000000,0.4160000000,82.0000000000,69.0000000000,245.0000000000,4.3000000000
5/4/2026 3:00:00 PM,6.5000000000,1009.0000000000,0.2290000000,0.9740000000,2.4000000000,3.3870000000,10.6000000000,0.3920000000,8.4000000000,0.4470000000,82.0000000000,66.0000000000,213.0000000000,4.7000000000
5/4/2026 4:00:00 PM,6.6000000000,1009.0000000000,0.2320000000,0.1760000000,2.0000000000,2.2550000000,18.2000000000,0.3590000000,6.5000000000,0.3790000000,81.0000000000,66.0000000000,211.0000000000,5.1000000000
5/4/2026 5:00:00 PM,6.5000000000,1009.0000000000,0.2290000000,0.4500000000,1.7000000000,2.1790000000,17.9000000000,0.3000000000,7.8000000000,0.3010000000,79.0000000000,66.0000000000,195.0000000000,5.7000000000
5/4/2026 6:00:00 PM,7.2000000000,1009.0000000000,0.2550000000,0.6260000000,2.9000000000,3.5800000000,29.8000000000,0.2760000000,8.3000000000,0.3010000000,75.0000000000,62.0000000000,203.0000000000,5.6000000000
5/4/2026 7:00:00 PM,6.3000000000,1010.0000000000,0.2240000000,0.0210000000,3.0000000000,3.0890000000,26.1000000000,0.2910000000,6.5000000000,0.3100000000,69.0000000000,68.0000000000,176.0000000000,4.2000000000
5/4/2026 8:00:00 PM,5.7000000000,1011.0000000000,0.2020000000,0.1080000000,2.8000000000,2.9310000000,13.3000000000,0.2830000000,6.9000000000,0.3160000000,65.0000000000,72.0000000000,188.0000000000,5.3000000000
5/4/2026 9:00:00 PM,6.3000000000,1012.0000000000,0.2220000000,0.5690000000,5.1000000000,5.6780000000,15.4000000000,0.2910000000,6.9000000000,0.3280000000,61.0000000000,68.0000000000,179.0000000000,5.0000000000
5/4/2026 10:00:00 PM,6.6000000000,1012.0000000000,0.2330000000,0.8100000000,5.1000000000,5.9160000000,20.1000000000,0.2370000000,6.5000000000,0.2760000000,59.0000000000,66.0000000000,183.0000000000,4.9000000000
5/4/2026 11:00:00 PM,6.3000000000,1013.0000000000,0.2250000000,0.6140000000,3.2000000000,3.8710000000,14.6000000000,0.1970000000,6.0000000000,0.2200000000,58.0000000000,67.0000000000,174.0000000000,4.4000000000
5/5/2026 12:00:00 AM,6.9000000000,1013.0000000000,0.2450000000,0.2680000000,3.6000000000,3.9540000000,19.3000000000,0.1840000000,6.0000000000,0.2030000000,57.0000000000,64.0000000000,183.0000000000,4.4000000000
